Date,Time,EAR,MAR,Head Position,Phone,Driver Status
15-07-2026,21:41:03,0.309,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.301,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.307,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.288,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.305,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.259,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.232,0.025,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:03,0.232,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:04,0.215,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:04,0.250,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.332,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.321,0.030,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.361,0.041,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.361,0.029,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.349,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.327,0.041,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.318,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.312,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:04,0.330,0.029,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.334,0.028,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.327,0.028,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.331,0.028,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.322,0.028,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.331,0.055,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.314,0.057,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.288,0.026,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.248,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.235,0.026,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.220,0.000,LOOKING RIGHT,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.233,0.034,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.221,0.049,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:05,0.221,0.052,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.198,0.025,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.210,0.069,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.207,0.049,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.200,0.067,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.201,0.056,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.226,0.024,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.202,0.024,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.200,0.000,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.226,0.024,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.210,0.034,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.206,0.053,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.214,0.000,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:06,0.249,0.000,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.235,0.000,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.246,0.026,LOOKING UP,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.225,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.269,0.029,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.263,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.249,0.029,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.241,0.094,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.219,0.086,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.216,0.028,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.219,0.053,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.198,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:07,0.191,0.051,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.194,0.026,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:07,0.217,0.057,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.193,0.051,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.211,0.000,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.227,0.062,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.219,0.083,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.226,0.079,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.198,0.051,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.190,0.077,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.176,0.051,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.177,0.054,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.226,0.054,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.228,0.037,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:08,0.223,0.028,LOOKING DOWN,NO PHONE,DISTRACTED
15-07-2026,21:41:09,0.186,0.039,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.227,0.083,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.232,0.057,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.230,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.246,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.240,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.286,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.289,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.275,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.287,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.277,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:09,0.260,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.277,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.279,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.277,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.283,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.279,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.285,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.258,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.178,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:10,0.164,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.175,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.196,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.175,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.200,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.197,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.179,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.181,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.187,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.186,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.191,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.191,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.190,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:11,0.192,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.186,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.169,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.174,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.161,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.171,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.171,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.161,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.160,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.196,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.192,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:12,0.199,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:12,0.196,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:12,0.206,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.196,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.196,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.182,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.182,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.192,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.202,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.157,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.189,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.188,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.196,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.169,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:13,0.175,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.149,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.155,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.136,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.149,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.173,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.175,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.175,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.173,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.148,0.050,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.148,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.145,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.165,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.155,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:14,0.161,0.036,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:14,0.172,0.026,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:15,0.175,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:15,0.198,0.131,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:15,0.203,0.075,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.202,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.205,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.211,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.223,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.212,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.223,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.212,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.212,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.261,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:15,0.248,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.230,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.230,0.024,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.220,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.233,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.233,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.194,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.190,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.190,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.170,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.158,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.169,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.173,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.187,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:16,0.182,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.183,0.053,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.160,0.052,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.170,0.052,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.169,0.053,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.151,0.053,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.179,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.169,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.163,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.172,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.169,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:17,0.169,0.026,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:17,0.158,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:17,0.155,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.158,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.158,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.172,0.053,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.162,0.026,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.138,0.026,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.165,0.026,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.148,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.162,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.182,0.000,LOOKING FORWARD,NO PHONE,DROWSY
15-07-2026,21:41:18,0.205,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:18,0.198,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.220,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.203,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.202,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.206,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.204,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.204,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.193,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.193,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.189,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.184,0.051,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.191,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.220,0.257,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:19,0.240,0.349,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:20,0.268,0.487,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.249,0.550,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.264,0.585,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.262,0.610,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.253,0.610,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.252,0.634,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.262,0.634,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.248,0.634,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.262,0.633,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.267,0.610,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.257,0.610,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.262,0.634,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.242,0.610,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:20,0.228,0.548,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:21,0.233,0.571,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:21,0.248,0.500,LOOKING FORWARD,NO PHONE,YAWNING
15-07-2026,21:41:21,0.251,0.391,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.242,0.366,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.238,0.181,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.262,0.077,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.227,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.232,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.241,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.264,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:21,0.254,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.253,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.274,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.253,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.264,0.036,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.258,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.273,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.267,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.257,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.272,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:22,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.263,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.264,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.268,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.270,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.253,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.250,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.288,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.281,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.239,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.243,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.249,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.268,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:23,0.259,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.248,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.255,0.026,LOOKING FORWARD,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:41:24,0.269,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.256,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.260,0.025,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.251,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.260,0.000,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.248,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.241,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:24,0.259,0.026,LOOKING FORWARD,NO PHONE,ALERT
15-07-2026,21:41:24,0.240,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:24,0.218,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.217,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.228,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.226,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.266,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.261,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.240,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.264,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.242,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.248,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.255,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.251,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:25,0.258,0.000,LOOKING LEFT,PHONE CALL (RIGHT),DISTRACTED
15-07-2026,21:41:26,0.255,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.260,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.240,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.247,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.240,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.263,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.245,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.256,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.245,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.260,0.026,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.242,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.256,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:26,0.250,0.027,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.242,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.232,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.227,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.232,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.252,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
15-07-2026,21:41:27,0.264,0.000,LOOKING LEFT,NO PHONE,DISTRACTED
